pl_name,pl_rade,pl_radj,pl_bmasse,pl_orbsmax,pl_orbper,discoverymethod,disc_year
"HD 164595 b",,,16.14000000,0.2300000000,40.00000000000,"Radial Velocity",2015
"Kepler-1942 b",2.11702870,0.18886898,,,4.62604999500,"Transit",2021
"Kepler-228 c",2.70000000,0.24100000,,0.0520000000,4.13444400000,"Transit",2014
"Kepler-975 c",10.69000000,0.95369956,,0.0567000000,5.05821338000,"Transit",2023
"Kepler-358 b",2.72000000,0.24300000,,0.2100000000,34.06046700000,"Transit",2014
"Kepler-625 b",1.99000000,0.17753591,,,7.75192492000,"Transit",2016
"Kepler-1914 b",2.94298030,0.26255557,,,30.82789993000,"Transit",2021
"K2-369 b",1.31300000,0.11713822,,,5.76161200000,"Transit",2022
"Kepler-1665 b",2.83910787,0.25328824,,,11.95480000000,"Transit",2020
"K2-233 c",1.27200000,0.11348043,4.60000000,0.0664000000,7.06024000000,"Transit",2018
"Kepler-1364 b",2.15000000,0.19181015,,,13.32196237000,"Transit",2016
"Kepler-1008 b",1.28000000,0.11419395,,,12.43931193000,"Transit",2016
"HD 38801 b",,,3082.31534000,1.6230000000,685.25000000000,"Radial Velocity",2009
"Kepler-1108 b",1.46000000,0.13025248,,,4.51005748000,"Transit",2016
"Kepler-1818 b",1.71360684,0.15287803,,,4.64490985900,"Transit",2021
"Kepler-229 b",2.20000000,0.19600000,,0.0620000000,6.25297200000,"Transit",2014
"Kepler-1187 b",2.61000000,0.23284860,,,18.87064068000,"Transit",2016
"Kepler-606 b",3.31000000,0.29529842,,,24.31575992000,"Transit",2016
"Kepler-126 c",1.58000000,0.14100000,,0.1620000000,21.86974100000,"Transit",2014
"Kepler-1763 b",1.14651332,0.10228524,,,1.48028004200,"Transit",2021
"KMT-2018-BLG-0029L b",,,7.59000000,4.2700000000,,"Microlensing",2020
"Kepler-264 c",2.83000000,0.25200000,,0.5660000000,140.10126100000,"Transit",2014
"HD 200964 b",,,508.21017000,1.5650000000,606.30000000000,"Radial Velocity",2010
"Kepler-879 c",0.40000000,0.03568567,,,0.64671600000,"Transit",2024
"HIP 113103 b",1.82900000,0.16317273,,0.0689900000,7.61030300000,"Transit",2023
"HD 72892 b",,,1737.88572948,0.2280000000,39.44603000000,"Radial Velocity",2016
"K2-266 d",2.93000000,0.26139709,8.90000000,0.1035000000,14.69700000000,"Transit",2018
"KMT-2018-BLG-2602L b",,,365.50266805,3.8100000000,,"Microlensing",2022
"Kepler-402 c",1.56000000,0.13900000,,0.0680000000,6.12482100000,"Transit",2014
"Kepler-182 c",3.43000000,0.30600000,,0.1570000000,20.68434200000,"Transit",2014
"GJ 3634 b",,,8.40000000,0.0287000000,2.64561000000,"Radial Velocity",2010
"TOI-3540 A b",23.53885947,2.10000000,375.03752026,0.0428900000,3.11999900000,"Transit",2022
"OGLE-2005-BLG-169L b",,,14.10000000,3.5000000000,,"Microlensing",2006
"WASP-168 b",16.81350000,1.50000000,133.48860000,0.0519000000,4.15365800000,"Transit",2018
"HD 284149 AB b",,,8352.53053596,431.1600000000,,"Imaging",2017
"Kepler-452 b",1.63000000,0.14541886,,1.0460000000,384.84300000000,"Transit",2015
"Kepler-1190 b",1.33000000,0.11865465,,,10.45843441000,"Transit",2016
"Kepler-1013 b",2.15000000,0.19181015,,,18.93054959000,"Transit",2016
"GJ 1265 b",,,7.40000000,0.0260000000,3.65110000000,"Radial Velocity",2018
"TIC 24750448 b",2.43722231,0.21743479,,,3.59159193029,"Transit",2026
"K2-138 d",2.39000000,0.21322152,7.92000000,0.0589300000,5.40479000000,"Transit",2017
"HATS-29 b",14.02245900,1.25100000,207.54299000,0.0547500000,4.60587490000,"Transit",2016
"HD 69830 d",,,18.10000000,0.6300000000,197.00000000000,"Radial Velocity",2006
"Kepler-165 c",2.23000000,0.19900000,,0.1100000000,15.31299000000,"Transit",2014
"Kepler-105 c",1.44000000,0.12846842,5.60000000,,7.12592000000,"Transit",2014
"Kepler-367 b",1.30000000,0.11600000,,0.2010000000,37.81572400000,"Transit",2014
"HD 8535 b",,,216.12440000,2.4500000000,1313.00000000000,"Radial Velocity",2010
"Kepler-1054 b",2.63000000,0.23463288,,,4.30655689000,"Transit",2016
"Kepler-1725 b",2.81251770,0.25091645,,,16.71990013000,"Transit",2021
"K2-45 b",6.71000000,0.59862610,,0.0224000000,1.72926840000,"Transit",2016
"GJ 667 C b",,,,,7.20300000000,"Radial Velocity",2012
"Kepler-1426 b",1.56000000,0.13917388,,,14.25632270000,"Transit",2016
"GJ 2030 b",,,4.76742611,0.0340000000,2.38129000000,"Radial Velocity",2022
"Kepler-1754 b",2.43996509,0.21767948,,,8.19594955400,"Transit",2021
"TOI-150.01",14.06729500,1.25500000,797.75330000,0.0703700000,5.85748700000,"Transit",2019
"Wendelstein-1 b",11.56096260,1.03140000,188.15536000,0.0282000000,2.66341600000,"Transit",2020
"TOI-904 c",2.16700000,0.19332712,,0.3120000000,83.99970000000,"Transit",2023
"Kepler-1907 b",0.86973029,0.07759227,,,5.65245008500,"Transit",2021
"Kepler-491 b",8.92000000,0.79578910,,,4.22538451200,"Transit",2016
"Kepler-992 b",1.62000000,0.14452672,,,20.16034462000,"Transit",2016
"Kepler-667 b",4.73000000,0.42198234,,,41.43962808000,"Transit",2016
"Kepler-404 b",1.27000000,0.11300000,,0.1020000000,11.82985100000,"Transit",2014
"Kepler-1213 b",1.19000000,0.10616469,,,5.34982412000,"Transit",2016
"Kepler-1043 b",2.55000000,0.22749576,,,38.50533980000,"Transit",2016
"TOI-4377 b",15.10970598,1.34800000,304.16178550,0.0579000000,4.37808100000,"Transit",2023
"Kepler-985 b",2.98000000,0.26585779,,,116.33190100000,"Transit",2016
"CoRoT-21 b",14.57170000,1.30000000,718.29580000,0.0417000000,2.72474000000,"Transit",2012
"TOI-4201 b",13.67495645,1.22000000,788.21444936,0.0400000000,3.58191940000,"Transit",2023
"HD 114783 b",,,349.60000000,1.1600000000,493.70000000000,"Radial Velocity",2001
"K2-167 b",2.36509493,0.21100000,,0.0932000000,9.97854100000,"Transit",2018
"Kepler-304 c",2.17000000,0.19400000,,0.0540000000,5.31594600000,"Transit",2014
"Kepler-1524 b",3.54000000,0.31581765,,,70.96746030000,"Transit",2016
"Kepler-1840 b",2.77771129,0.24781123,,,131.19000240000,"Transit",2021
"Kepler-1074 b",1.25000000,0.11151753,,,5.94566534000,"Transit",2016
"K2-393 b",2.35200000,0.20983175,,,10.41318100000,"Transit",2022
"Kepler-314 c",2.90000000,0.25900000,,0.0640000000,5.96039200000,"Transit",2014
"Kepler-1476 b",1.67000000,0.14898742,,,10.35863224000,"Transit",2016
"Kepler-316 c",1.16000000,0.10300000,,0.0580000000,6.82776600000,"Transit",2014
"Kepler-1677 b",2.70216183,0.24107073,,,22.06400000000,"Transit",2020
"Kepler-219 c",3.58000000,0.31900000,,0.1650000000,22.71461300000,"Transit",2014
"K2-331 b",1.79000000,0.15969338,,,9.39897700000,"Transit",2021
"K2-338 b",1.03000000,0.09189060,,,3.85061400000,"Transit",2021
"HD 43691 b",,,810.46650000,0.2380000000,36.99870000000,"Radial Velocity",2007
"WASP-132 c",1.84100000,0.16424330,6.26000000,0.0183300000,1.01153624000,"Transit",2022
"K2-199 c",2.85000000,0.25426041,12.40000000,0.0662000000,7.37448970000,"Transit",2018
"HD 134606 d",,,44.80000000,1.9410000000,966.50000000000,"Radial Velocity",2024
"TOI-1346 c",2.23000000,0.19894762,,,5.50255800000,"Transit",2025
"K2-89 b",0.61500000,0.05486663,,0.0146200000,1.09602600000,"Transit",2016
"HD 28109 b",2.69000000,0.23998614,6.20000000,,22.89105400000,"Transit",2022
"Kepler-409 b",1.19900000,0.10696780,6.00000000,0.3192000000,68.95832160000,"Transit",2014
"HU Aqr AB b",,,1875.19700000,3.6000000000,2390.00000000000,"Eclipse Timing Variations",2011
"Kepler-793 b",1.37000000,0.12222321,,,4.24153639000,"Transit",2016
"Kepler-1084 b",1.11000000,0.09902757,,,2.05333679000,"Transit",2016
"Kepler-1910 b",1.18400000,0.10562959,,,5.68876981700,"Transit",2021
"Kepler-9 c",8.08000000,0.72084932,29.90000000,0.2270000000,38.98530000000,"Transit",2010
"Kepler-261 c",2.00000000,0.17800000,,0.1560000000,24.57085800000,"Transit",2014
"K2-198 c",1.42300000,0.12695156,,,3.35960550000,"Transit",2019
"Kepler-54 b",2.10000000,0.18700000,,,8.01094340000,"Transit",2012
"TOI-2088 b",3.68311790,0.32858634,37.00000000,0.4720000000,124.72997000000,"Transit",2024
"Kepler-951 b",5.59000000,0.49870640,,,71.52530845000,"Transit",2016
"HD 134060 b",,,10.10000000,0.0444000000,3.26960000000,"Radial Velocity",2019
"HD 17156 b",12.26262489,1.09400000,1036.12060682,0.1632000000,21.21642940000,"Radial Velocity",2007
"Kepler-1385 b",0.85000000,0.07583192,,,2.88879862000,"Transit",2016
"Kepler-279 b",3.62000000,0.32300000,,0.1120000000,12.30968100000,"Transit",2014
"K2-206 b",2.79522879,0.24937361,,,18.29454900000,"Transit",2018
"Kepler-1451 b",3.35000000,0.29886698,,,35.62223300000,"Transit",2016
"TOI-1753 b",2.47852533,0.22111960,16.60000000,0.0590000000,5.38461040000,"Transit",2024
"Kepler-689 b",2.89000000,0.25782853,,,22.36656079000,"Transit",2016
"Kepler-118 c",7.68000000,0.68500000,,0.1410000000,20.17202000000,"Transit",2014
"Kepler-96 b",2.67000000,0.23800000,8.46000000,,16.23850000000,"Transit",2014
"OGLE-2016-BLG-1800L b",,,823.17557413,1.8800000000,,"Microlensing",2024
"WASP-58 b",16.02887000,1.43000000,308.29510000,,5.01718000000,"Transit",2012
"TOI-1174 b",2.56200000,0.22856672,,0.0799400000,8.95348768300,"Transit",2024
"HD 135344 A b",16.25302201,1.45000000,3178.28407000,16.5000000000,,"Imaging",2025
"Kepler-1944 b",2.75971163,0.24620540,,,9.84257984200,"Transit",2021
"Kepler-123 b",2.94000000,0.26200000,,0.1350000000,17.23236600000,"Transit",2014
"TIC 257060897 b",17.26183028,1.54000000,201.50321004,0.0492200000,3.66003639000,"Transit",2021
"Kepler-1200 b",1.06000000,0.09456687,,,1.11854971700,"Transit",2016
"Kepler-107 e",2.90300000,0.25898876,14.10000000,0.1263800000,14.74914300000,"Transit",2014
"HD 212771 b",,,759.61370000,1.1900000000,380.70000000000,"Radial Velocity",2009
"K2-223 c",1.50000000,0.13382127,,,4.56254600000,"Transit",2018
"Kepler-1566 b",0.79000000,0.07047908,,,0.53991523800,"Transit",2016
"GJ 317 b",,,536.49435102,1.1380000000,695.69000000000,"Radial Velocity",2007
"Kepler-462 c",4.00000000,0.35685610,6.00000000,,207.62000000000,"Transit",2018
"HATS-61 b",13.39475500,1.19500000,1080.62200000,0.0790800000,7.81795300000,"Transit",2018
"HIP 57274 b",,,6.35660000,0.0700000000,8.13520000000,"Radial Velocity",2011
"TAP 26 b",,,527.59780000,0.0968000000,10.79000000000,"Radial Velocity",2017
"K2-365 b",2.90600000,0.25925640,,,23.44817200000,"Transit",2022
"Kepler-1102 b",2.66000000,0.23730931,,,51.32856230000,"Transit",2016
"HD 25015 b",,,2884.92845034,6.2480000000,6134.42700000000,"Radial Velocity",2019
"Kepler-1699 b",1.56671124,0.13977262,,,3.49082000000,"Transit",2020
"Kepler-1938 b",1.82828927,0.16310932,,,13.06260014000,"Transit",2021
"HD 68475 b",,,1639.99458012,7.2700000000,7832.00000000000,"Radial Velocity",2026
"Kepler-48 b",1.88000000,0.16772237,3.94000000,,4.77800000000,"Transit",2012
"K2-224 c",2.41000000,0.21500580,,0.0886000000,10.09489000000,"Transit",2018
"Kepler-47 d",7.04000000,0.62806673,19.02000000,0.6992000000,187.36600000000,"Transit",2019
"K2-293 b",2.45000000,0.21857436,,,13.12250000000,"Transit",2019
"K2-84 b",2.41000000,0.21500580,,0.0665000000,6.42150000000,"Transit",2016
"Kepler-522 b",6.91000000,0.61646891,,,38.58422849000,"Transit",2016
"Kepler-380 b",1.19000000,0.10600000,,0.0500000000,3.93082100000,"Transit",2014
"Kepler-286 d",1.33000000,0.11900000,,0.0610000000,5.91432300000,"Transit",2014
"Kepler-26 e",2.41000000,0.21500000,,0.2200000000,46.82791500000,"Transit",2014
"Kepler-838 b",2.73000000,0.24355429,,,15.74957994000,"Transit",2016
"TOI-1798.02",1.46400000,0.13060956,,0.0107890000,0.43781182200,"Transit",2024
"Kepler-1755 b",5.91688317,0.52786987,,,24.81209946000,"Transit",2021
"PDS 70 c",22.19378179,1.98000000,2383.71305250,34.3000000000,,"Imaging",2019
"HD 93385 c",,,7.10000000,0.1120000000,13.18000000000,"Radial Velocity",2021
"Kepler-25 b",2.74800000,0.24516014,8.70000000,,6.23829700000,"Transit",2011
"K2-189 b",1.40300000,0.12516749,,,2.58812000000,"Transit",2018
"Kepler-1171 b",2.56000000,0.22838790,,,1.44259224000,"Transit",2016
"Kepler-375 b",1.45000000,0.12900000,,0.1010000000,12.12593400000,"Transit",2014
"Kepler-1457 b",1.99000000,0.17753591,,,51.11102430000,"Transit",2016
"HR 858 b",2.00400000,0.17878521,3.55000000,0.0488800000,3.58528700000,"Transit",2019
"Kepler-447 b",18.49000000,1.65000000,435.41000000,0.0769000000,7.79430132000,"Transit",2015
"TOI-1386 b",6.21638650,0.55458981,45.80000000,0.1730000000,25.84010000000,"Transit",2024
"HIP 77900 b",,,6674.39654700,3319.0000000000,,"Imaging",2024
"Kepler-548 b",11.99000000,1.06967615,,,4.45419433800,"Transit",2016
"HD 224018 b",0.91000000,0.08118490,4.10000000,0.0952000000,10.64130000000,"Radial Velocity",2025
"Kepler-1452 b",2.70000000,0.24087787,,,42.91375100000,"Transit",2016
"Kepler-1158 b",2.34000000,0.20876082,,,13.53962930000,"Transit",2016
"K2-111 c",,,11.10000000,0.1156500000,15.67480000000,"Radial Velocity",2020
"Kepler-692 b",3.11000000,0.27745562,,,21.81293494000,"Transit",2016
"Kepler-160 b",1.71500000,0.15300205,,0.0551100000,4.30939700000,"Transit",2014
"WASP-4 b",15.12091496,1.34900000,381.39408840,0.0226100000,1.33823099400,"Transit",2007
"K2-400 b",1.16300000,0.10375609,,,3.86505300000,"Transit",2022
"Kepler-1159 b",2.37000000,0.21143724,,,22.70816791000,"Transit",2016
"K2-63 c",3.90000000,0.34793470,,0.1890000000,25.45560000000,"Transit",2016
"HAT-P-38 b",9.24700000,0.82500000,84.85700000,0.0523000000,4.64038200000,"Transit",2012
"HD 10180 h",,,65.66367800,3.3810000000,2205.00000000000,"Radial Velocity",2010
"Kepler-158 b",2.12000000,0.18900000,,0.1110000000,16.70918400000,"Transit",2014
"HU Aqr AB c",,,1430.23500000,5.4000000000,4368.00000000000,"Eclipse Timing Variations",2011
"K2-229 c",2.03000000,0.18110447,,0.0769000000,8.32727000000,"Transit",2018
"Kepler-1370 c",1.27000000,0.11330181,,,7.44142113000,"Transit",2016
"LSPM J2116+0234 b",,,13.30000000,0.0876000000,14.43990000000,"Radial Velocity",2019
"Qatar-3 b",12.28506400,1.09600000,1369.84730000,0.0378300000,2.50792040000,"Transit",2017
"Kepler-1230 b",2.71000000,0.24177001,,,9.95661537000,"Transit",2016
"TOI-5322 b",16.61170940,1.48200000,184.02264765,0.0604000000,5.42332070000,"Transit",2025
"HD 156411 b",,,235.18000000,1.8800000000,842.20000000000,"Radial Velocity",2009
"K2-146 c",2.19000000,0.19537871,7.49000000,,4.00498000000,"Transit",2019
"TOI-1782.02",1.83900000,0.16406487,,0.0257390000,1.82902422700,"Transit",2024
"Kepler-1443 b",0.97000000,0.08653760,,,2.41811321000,"Transit",2016
"HD 109833 b",2.88800000,0.25765055,,,9.18852600000,"Transit",2022
"Gliese 12 b",0.93000000,0.08296919,0.95000000,,12.76141800000,"Transit",2024
"HD 3651 b",,,72.46524000,0.2950000000,62.25000000000,"Radial Velocity",2003
"HD 10697 b",,,1825.28854140,2.0510000000,1075.37990000000,"Radial Velocity",1999
"Kepler-1722 b",2.86719266,0.25579424,,,9.17856979400,"Transit",2021
"Kepler-506 b",2.73000000,0.24355429,,,6.88340550000,"Transit",2016
"Kepler-595 c",1.00900000,0.09001695,3.30000000,,12.38602000000,"Transit",2020
"HD 20794 d",,,2.98000000,0.3625000000,89.68000000000,"Radial Velocity",2011
"Kepler-368 c",3.88000000,0.34600000,,0.3600000000,72.37933400000,"Transit",2014
"Kepler-1545 b",2.70000000,0.24087787,,,163.69234900000,"Transit",2016
"K2-192 b",1.52000000,0.13560532,,0.0490000000,4.16281700000,"Transit",2018
"Kepler-124 d",1.11000000,0.09900000,,0.1700000000,30.95085100000,"Transit",2014
"MOA-2011-BLG-291L b",,,18.00000000,0.6900000000,,"Microlensing",2018
"HD 95127 b",,,3378.53290000,1.2800000000,482.00000000000,"Radial Velocity",2015
"HD 112570 b",,,1086.97315194,3.9000000000,2615.00000000000,"Radial Velocity",2023
"TOI-1243 b",2.33000000,0.20786903,7.70000000,,4.65947790000,"Transit",2026
"Kepler-1421 b",0.93000000,0.08296904,,,6.91311120000,"Transit",2016
"Kepler-732 c",1.27000000,0.11330181,,,0.89304123600,"Transit",2016
"Kepler-1845 b",2.43836702,0.21753691,,,11.60649967000,"Transit",2021
"OGLE-2018-BLG-0383L b",,,6.40000000,1.8000000000,,"Microlensing",2022
"Kepler-1141 b",0.82000000,0.07315550,,,2.34451194400,"Transit",2016
"HD 160691 d",,,,,9.63920000000,"Radial Velocity",2004
"K2-185 b",1.15000000,0.10259630,,,10.61638400000,"Transit",2018
"47 UMa d",,,521.22000000,11.6000000000,14002.00000000000,"Radial Velocity",2009
"Kepler-286 b",1.24000000,0.11100000,,0.0270000000,1.79630200000,"Transit",2014
"Kepler-1721 b",3.11856756,0.27822044,,,4.59238004700,"Transit",2021
"Kepler-344 c",2.95000000,0.26300000,,0.4880000000,125.59680900000,"Transit",2014
"Kepler-687 b",3.52000000,0.31403337,,,20.50586978000,"Transit",2016
"Kepler-622 b",2.13000000,0.19002587,,,14.28226676000,"Transit",2016
"TOI-1291 b",5.63826391,0.50301308,,,7.16200975510,"Transit",2026
"Kepler-495 c",1.21936414,0.10878457,,,5.89660978300,"Transit",2021
"HD 68988 b",,,626.12510000,0.0700000000,6.27711000000,"Radial Velocity",2001
"KMT-2018-BLG-1988L b",,,5.56000000,3.0900000000,,"Microlensing",2022
"TOI-1859 b",9.75181321,0.87000000,,0.3370000000,63.48347000000,"Transit",2023
"TOI-1736 c",,,2441.00000000,1.3700000000,571.25000000000,"Radial Velocity",2023
"Kepler-1321 d",2.62843782,0.23449392,,,5.72092008600,"Transit",2021
"Kepler-30 d",8.80000000,0.78500000,23.10000000,0.5000000000,143.34394000000,"Transit",2012
"KMT-2024-BLG-1209L b",,,839.06699448,2.5100000000,,"Microlensing",2025
"TOI-1994 b",13.67495645,1.22000000,7024.00779470,0.0613000000,4.03371420000,"Transit",2024
"TOI-5788 b",1.52800000,0.13631926,3.72000000,0.0640000000,6.34075800000,"Transit",2026
"Kepler-1591 b",1.27000000,0.11330181,,,8.18504949000,"Transit",2016
"Kepler-310 d",2.47000000,0.22000000,,0.3920000000,92.87612500000,"Transit",2014
"Kepler-166 b",2.27000000,0.20300000,,0.0720000000,7.65025400000,"Transit",2014
"HATS-58 A b",12.27385500,1.09500000,327.36490000,0.0579800000,4.21808960000,"Transit",2019
"HD 215152 e",,,2.87700000,0.1541700000,25.19670000000,"Radial Velocity",2018
"K2-3 b",2.07800000,0.18538706,5.11000000,0.0747000000,10.05465350000,"Transit",2015
"Kepler-1463 b",1.86000000,0.16593809,,,25.15864000000,"Transit",2016
"HD 75289 b",,,155.73670000,0.0500000000,3.50927000000,"Radial Velocity",1999
"Kepler-339 b",1.42000000,0.12700000,,0.0550000000,4.97765600000,"Transit",2014
"TOI-3912 b",14.28024141,1.27400000,129.03833324,0.0463000000,3.49362640000,"Transit",2023
"Kepler-1844 b",3.03648191,0.27089724,,,3.92451000200,"Transit",2021
"eps Tau b",,,2285.18624633,1.8780000000,585.82000000000,"Radial Velocity",2006
"HD 216520 b",,,10.26000000,0.1980000000,35.45000000000,"Radial Velocity",2020
"OGLE-TR-113 b",12.25100000,1.09300000,400.44900000,0.0228900000,1.43247520000,"Transit",2004
"Kepler-31 c",5.30000000,0.47300000,1493.70000000,0.2600000000,42.63180000000,"Transit",2011
"Kepler-1952 b",1.23923346,0.11055719,,,27.21080017000,"Transit",2021
"Kepler-405 c",4.66000000,0.41600000,,0.1880000000,29.72668200000,"Transit",2014
"HD 20003 b",,,11.66000000,0.0974000000,11.84820000000,"Radial Velocity",2019
"HD 207832 c",,,232.01590000,2.1120000000,1155.70000000000,"Radial Velocity",2012
"Qatar-2 b",14.05600000,1.25400000,792.63500000,0.0215300000,1.33711647000,"Transit",2011
"HD 93351 c",,,4154.01727949,11.1540000000,14010.29410000000,"Radial Velocity",2022
"Kepler-1118 b",2.74000000,0.24444643,,,38.67150750000,"Transit",2016
"K2-331 c",2.72000000,0.24266256,,,22.99659100000,"Transit",2021
"Kepler-1746 b",8.93504475,0.79713267,,,321.21200560000,"Transit",2021
"WASP-28 b",13.66374747,1.21900000,282.54945382,0.0442000000,3.40883495000,"Transit",2014
"HD 11506 c",,,127.13136280,0.7710000000,223.92000000000,"Radial Velocity",2008
"HD 25912 c",,,5252.75008249,17.8480000000,26308.65619000000,"Radial Velocity",2022
"GJ 900 b",,,3496.11247700,12000.0000000000,,"Imaging",2024
"K2-19 c",4.10000000,0.36577813,11.00000000,,11.90600000000,"Transit",2015
"CoRoT-24 c",5.00000000,0.44000000,28.00000000,0.0980000000,11.75900000000,"Transit",2014
"HATS-18 b",14.89676100,1.32900000,629.14448500,0.0174000000,0.83784000000,"Transit",2016
"Kepler-403 b",1.25000000,0.11200000,,0.0760000000,7.03146200000,"Transit",2014
"HATS-74 A b",11.56766808,1.03200000,464.02947422,0.0238400000,1.73185606000,"Transit",2021
"Kepler-1048 b",1.61000000,0.14363458,,,6.92101021000,"Transit",2016
"Kepler-1023 b",2.63000000,0.23463288,,,62.13877140000,"Transit",2016
"TOI-880 c",4.95000000,0.44161018,,0.0635000000,6.38727030000,"Transit",2025
"HD 205739 b",,,435.41000000,0.8960000000,279.80000000000,"Radial Velocity",2008
"HD 194490 b",,,3561.90295725,11.1160000000,13092.18348000000,"Radial Velocity",2022
"Kepler-254 c",2.15000000,0.19200000,,0.1050000000,12.41218300000,"Transit",2014
"HAT-P-34 b",13.41717300,1.19700000,1058.37390000,0.0677400000,5.45265400000,"Transit",2011
"K2-377 b",1.69300000,0.15103960,,,12.83223500000,"Transit",2022
"TOI-1036 b",6.28499593,0.56071075,,,3.77952125496,"Transit",2026
"Kepler-554 b",4.29000000,0.38272816,,,1.90220855600,"Transit",2016
